variavel,lag_passos,lag_horas,correlacao,n,safra,line
soil_humidity,109,18.166666666666668,0.7848538937498425,10557,2023,2
soil_humidity,110,18.333333333333332,0.7838248497342918,10552,2023,2
soil_humidity,111,18.5,0.7827827094644672,10555,2023,2
soil_humidity,112,18.666666666666668,0.7816082495400782,10555,2023,2
soil_humidity,113,18.833333333333332,0.7804140333734917,10549,2023,2
soil_humidity,114,19.0,0.7791781899161253,10550,2023,2
soil_humidity,115,19.166666666666668,0.7778965802445956,10548,2023,2
soil_humidity,116,19.333333333333332,0.776770361259068,10549,2023,2
soil_humidity,117,19.5,0.77553930816053,10545,2023,2
soil_humidity,118,19.666666666666668,0.7744883109934648,10547,2023,2
soil_humidity,119,19.833333333333332,0.7733783889521327,10542,2023,2
soil_humidity,120,20.0,0.771854076666472,10545,2023,2
soil_humidity,121,20.166666666666668,0.771316469400106,10544,2023,2
soil_humidity,122,20.333333333333332,0.770183356073755,10542,2023,2
soil_humidity,123,20.5,0.769354513468751,10541,2023,2
soil_humidity,124,20.666666666666668,0.7684089729695947,10538,2023,2
soil_humidity,125,20.833333333333332,0.7674369352431486,10538,2023,2
soil_humidity,126,21.0,0.7664686641381717,10537,2023,2
soil_humidity,127,21.166666666666668,0.7655070990226217,10537,2023,2
soil_humidity,128,21.333333333333332,0.7646026419638955,10536,2023,2
soil_humidity,129,21.5,0.7635100790150157,10533,2023,2
soil_humidity,130,21.666666666666668,0.7626242226685496,10535,2023,2
soil_humidity,131,21.833333333333332,0.7615975399775826,10531,2023,2
soil_humidity,132,22.0,0.7607769133631247,10532,2023,2
soil_humidity,133,22.166666666666668,0.7598562460925934,10529,2023,2
soil_humidity,134,22.333333333333332,0.7588176159752342,10530,2023,2
soil_humidity,135,22.5,0.7579093536566561,10533,2023,2
soil_humidity,136,22.666666666666668,0.7570768777413636,10527,2023,2
soil_humidity,137,22.833333333333332,0.7560697593779634,10530,2023,2
soil_humidity,138,23.0,0.7551626142362168,10527,2023,2
soil_humidity,139,23.166666666666668,0.7542411607983892,10527,2023,2
soil_humidity,140,23.333333333333332,0.7533669209176148,10525,2023,2
soil_humidity,141,23.5,0.7524436661697057,10521,2023,2
soil_humidity,142,23.666666666666668,0.7514486569033929,10521,2023,2
soil_humidity,143,23.833333333333332,0.7504318061792769,10519,2023,2
soil_humidity,144,24.0,0.7497340599968809,10520,2023,2
env_temperature,1,0.16666666666666666,0.9970495870058493,10918,2023,3
env_temperature,2,0.3333333333333333,0.9908920475040084,10916,2023,3
env_temperature,3,0.5,0.9824910559478414,10915,2023,3
env_temperature,4,0.6666666666666666,0.9720756831288384,10914,2023,3
env_temperature,5,0.8333333333333334,0.9597819711172524,10914,2023,3
env_temperature,6,1.0,0.9456821576575799,10914,2023,3
env_temperature,7,1.1666666666666667,0.9297561367145917,10912,2023,3
env_temperature,8,1.3333333333333333,0.9123446951670491,10910,2023,3
env_temperature,9,1.5,0.8936242110824032,10909,2023,3
env_temperature,10,1.6666666666666667,0.8736046871105937,10908,2023,3
env_temperature,11,1.8333333333333333,0.8523742691487051,10907,2023,3
env_temperature,12,2.0,0.8300746396417313,10907,2023,3
env_temperature,13,2.1666666666666665,0.8066394022217014,10905,2023,3
env_temperature,14,2.3333333333333335,0.7823635686691145,10906,2023,3
env_temperature,15,2.5,0.7571093414828373,10903,2023,3
env_temperature,16,2.6666666666666665,0.7312758235644937,10902,2023,3
env_temperature,17,2.8333333333333335,0.7048710169960526,10902,2023,3
env_temperature,18,3.0,0.677967418131606,10900,2023,3
env_temperature,19,3.1666666666666665,0.6504956690799439,10899,2023,3
env_temperature,20,3.3333333333333335,0.6226815475341656,10898,2023,3
env_temperature,21,3.5,0.5946158835124048,10897,2023,3
env_temperature,22,3.6666666666666665,0.5663171244173223,10897,2023,3
env_temperature,23,3.8333333333333335,0.5377172603612567,10896,2023,3
env_temperature,24,4.0,0.508757586539396,10894,2023,3
env_temperature,25,4.166666666666667,0.47972543922576283,10893,2023,3
env_temperature,26,4.333333333333333,0.4506429438255866,10892,2023,3
env_temperature,27,4.5,0.4215335829682963,10891,2023,3
env_temperature,28,4.666666666666667,0.39227432170690496,10890,2023,3
env_temperature,29,4.833333333333333,0.36284186726732187,10891,2023,3
env_temperature,30,5.0,0.3335439784741072,10888,2023,3
env_temperature,31,5.166666666666667,0.30422992268473603,10887,2023,3
env_temperature,32,5.333333333333333,0.27507024690348886,10886,2023,3
env_temperature,33,5.5,0.24592836133343585,10885,2023,3
env_temperature,34,5.666666666666667,0.21693604056158403,10884,2023,3
env_temperature,35,5.833333333333333,0.18797592146654185,10883,2023,3
env_temperature,36,6.0,0.1591044948334042,10882,2023,3
env_temperature,37,6.166666666666667,0.1301915844607207,10881,2023,3
env_temperature,38,6.333333333333333,0.10150787372437456,10880,2023,3
env_temperature,39,6.5,0.07300838612351258,10879,2023,3
env_temperature,40,6.666666666666667,0.04458979720567624,10878,2023,3
env_temperature,41,6.833333333333333,0.01607457602091474,10878,2023,3
env_temperature,42,7.0,-0.012155038821386306,10877,2023,3
env_temperature,43,7.166666666666667,-0.0403076844953539,10876,2023,3
env_temperature,44,7.333333333333333,-0.06814264643948552,10875,2023,3
env_temperature,45,7.5,-0.09580390846842739,10874,2023,3
env_temperature,46,7.666666666666667,-0.12317751192827824,10873,2023,3
env_temperature,47,7.833333333333333,-0.1502848628895955,10872,2023,3
env_temperature,48,8.0,-0.1771515972896369,10871,2023,3
env_temperature,49,8.166666666666666,-0.2036929220060811,10870,2023,3
env_temperature,50,8.333333333333334,-0.2299692796862114,10870,2023,3
env_temperature,51,8.5,-0.25579052840631133,10868,2023,3
env_temperature,52,8.666666666666666,-0.28120720376750846,10867,2023,3
env_temperature,53,8.833333333333334,-0.30610460078607077,10867,2023,3
env_temperature,54,9.0,-0.3303135486566843,10866,2023,3
env_temperature,55,9.166666666666666,-0.3539886280121364,10865,2023,3
env_temperature,56,9.333333333333334,-0.37709182487726167,10864,2023,3
env_temperature,57,9.5,-0.3994253175769529,10863,2023,3
env_temperature,58,9.666666666666666,-0.42083133166801573,10862,2023,3
env_temperature,59,9.833333333333334,-0.4414390227201664,10861,2023,3
env_temperature,60,10.0,-0.46095080592089627,10860,2023,3
env_temperature,61,10.166666666666666,-0.4792578198984897,10859,2023,3
env_temperature,62,10.333333333333334,-0.49641010426007176,10858,2023,3
env_temperature,63,10.5,-0.5123081838575851,10857,2023,3
env_temperature,64,10.666666666666666,-0.5268560486725005,10856,2023,3
env_temperature,65,10.833333333333334,-0.5400512673138999,10855,2023,3
env_temperature,66,11.0,-0.5517267275812664,10854,2023,3
env_temperature,67,11.166666666666666,-0.5618270944374839,10853,2023,3
env_temperature,68,11.333333333333334,-0.5702520034999038,10852,2023,3
env_temperature,69,11.5,-0.5769286491043197,10851,2023,3
env_temperature,70,11.666666666666666,-0.581857889692,10851,2023,3
env_temperature,71,11.833333333333334,-0.5850427328929829,10849,2023,3
env_temperature,72,12.0,-0.586245541391238,10848,2023,3
env_temperature,73,12.166666666666666,-0.5855006714626887,10847,2023,3
env_temperature,74,12.333333333333334,-0.5829045968626525,10846,2023,3
env_temperature,75,12.5,-0.5784124912624169,10845,2023,3
env_temperature,76,12.666666666666666,-0.5721013924651744,10844,2023,3
env_temperature,77,12.833333333333334,-0.5641895706180181,10843,2023,3
env_temperature,78,13.0,-0.5545839003132985,10842,2023,3
env_temperature,79,13.166666666666666,-0.5434853442198013,10841,2023,3
env_temperature,80,13.333333333333334,-0.5309371127180056,10840,2023,3
env_temperature,81,13.5,-0.5169896608683187,10839,2023,3
env_temperature,82,13.666666666666666,-0.501683376977038,10838,2023,3
env_temperature,83,13.833333333333334,-0.4851635718942215,10837,2023,3
env_temperature,84,14.0,-0.46760380893495196,10837,2023,3
env_temperature,85,14.166666666666666,-0.44862781190930656,10835,2023,3
env_temperature,86,14.333333333333334,-0.42865520452834976,10836,2023,3
env_temperature,87,14.5,-0.40770456082750584,10833,2023,3
env_temperature,88,14.666666666666666,-0.38600385104460805,10833,2023,3
env_temperature,89,14.833333333333334,-0.3634226753798284,10831,2023,3
env_temperature,90,15.0,-0.3402960091157118,10830,2023,3
env_temperature,91,15.166666666666666,-0.3166479998449733,10830,2023,3
env_temperature,92,15.333333333333334,-0.2923921966808271,10829,2023,3
env_temperature,93,15.5,-0.2677474308614159,10828,2023,3
env_temperature,94,15.666666666666666,-0.24270642467627243,10827,2023,3
env_temperature,95,15.833333333333334,-0.2171861794972769,10826,2023,3
env_temperature,96,16.0,-0.1913260130366958,10825,2023,3
env_temperature,97,16.166666666666668,-0.16524517827592286,10824,2023,3
env_temperature,98,16.333333333333332,-0.13896186598981164,10823,2023,3
env_temperature,99,16.5,-0.11258811659881697,10822,2023,3
env_temperature,100,16.666666666666668,-0.08602027348037897,10821,2023,3
env_temperature,101,16.833333333333332,-0.05918474849617568,10820,2023,3
env_temperature,102,17.0,-0.032193118660245094,10819,2023,3
env_temperature,103,17.166666666666668,-0.005191284751243821,10818,2023,3
env_temperature,104,17.333333333333332,0.021961299567825696,10817,2023,3
env_temperature,105,17.5,0.04916353420567928,10816,2023,3
env_temperature,106,17.666666666666668,0.07648767960640365,10815,2023,3
env_temperature,107,17.833333333333332,0.10396090252974481,10814,2023,3
env_temperature,108,18.0,0.13157517112568942,10813,2023,3
env_temperature,109,18.166666666666668,0.15928059825520008,10812,2023,3
env_temperature,110,18.333333333333332,0.18713407527093404,10811,2023,3
env_temperature,111,18.5,0.2149178154027533,10810,2023,3
env_temperature,112,18.666666666666668,0.24276586939871925,10809,2023,3
env_temperature,113,18.833333333333332,0.2707931900016192,10808,2023,3
env_temperature,114,19.0,0.2988200311269888,10807,2023,3
env_temperature,115,19.166666666666668,0.3265605317071613,10807,2023,3
env_temperature,116,19.333333333333332,0.35467829799627926,10805,2023,3
env_temperature,117,19.5,0.3826243542731757,10804,2023,3
env_temperature,118,19.666666666666668,0.4104969154723168,10803,2023,3
env_temperature,119,19.833333333333332,0.4382549484364685,10802,2023,3
env_temperature,120,20.0,0.46579409414849543,10801,2023,3
env_temperature,121,20.166666666666668,0.49321054740249626,10800,2023,3
env_temperature,122,20.333333333333332,0.5202664605520572,10799,2023,3
env_temperature,123,20.5,0.5471765056237518,10798,2023,3
env_temperature,124,20.666666666666668,0.5736912696000188,10797,2023,3
env_temperature,125,20.833333333333332,0.5996931893250808,10796,2023,3
env_temperature,126,21.0,0.625105377749991,10795,2023,3
env_temperature,127,21.166666666666668,0.6498512634879539,10794,2023,3
env_temperature,128,21.333333333333332,0.6739494453898641,10793,2023,3
env_temperature,129,21.5,0.6974329113908344,10792,2023,3
env_temperature,130,21.666666666666668,0.7201384431026407,10791,2023,3
env_temperature,131,21.833333333333332,0.741996651496986,10789,2023,3
env_temperature,132,22.0,0.762842362979543,10789,2023,3
env_temperature,133,22.166666666666668,0.782529092106875,10788,2023,3
env_temperature,134,22.333333333333332,0.8010249499716072,10787,2023,3
env_temperature,135,22.5,0.8182810212931705,10786,2023,3
env_temperature,136,22.666666666666668,0.8341557366661859,10785,2023,3
env_temperature,137,22.833333333333332,0.8485173942600683,10784,2023,3
env_temperature,138,23.0,0.861165367679699,10783,2023,3
env_temperature,139,23.166666666666668,0.8721078486593712,10782,2023,3
env_temperature,140,23.333333333333332,0.8812359418579155,10781,2023,3
env_temperature,141,23.5,0.8883942340928023,10780,2023,3
env_temperature,142,23.666666666666668,0.8935470370134206,10779,2023,3
env_temperature,143,23.833333333333332,0.8965581566392378,10778,2023,3
env_temperature,144,24.0,0.8973011727978467,10778,2023,3
soil_humidity,1,0.16666666666666666,0.9978414814115103,10628,2023,3
soil_humidity,2,0.3333333333333333,0.9961097531502154,10621,2023,3
soil_humidity,3,0.5,0.9944160963584168,10617,2023,3
soil_humidity,4,0.6666666666666666,0.9922345722151656,10620,2023,3
soil_humidity,5,0.8333333333333334,0.9899089043869203,10617,2023,3
soil_humidity,6,1.0,0.9876033362942076,10617,2023,3
soil_humidity,7,1.1666666666666667,0.9853877856118245,10616,2023,3
soil_humidity,8,1.3333333333333333,0.9830239084665454,10615,2023,3
soil_humidity,9,1.5,0.9805417509457032,10611,2023,3
soil_humidity,10,1.6666666666666667,0.9781519784343362,10610,2023,3
soil_humidity,11,1.8333333333333333,0.9758433359627137,10608,2023,3
soil_humidity,12,2.0,0.9737271125770247,10613,2023,3
soil_humidity,13,2.1666666666666665,0.97162991548453,10610,2023,3
soil_humidity,14,2.3333333333333335,0.9697828926411306,10610,2023,3
soil_humidity,15,2.5,0.9679564484780453,10606,2023,3
soil_humidity,16,2.6666666666666665,0.9663175784393315,10608,2023,3
soil_humidity,17,2.8333333333333335,0.9648030030915569,10608,2023,3
soil_humidity,18,3.0,0.9634207818580278,10603,2023,3
soil_humidity,19,3.1666666666666665,0.9620623701837872,10607,2023,3
soil_humidity,20,3.3333333333333335,0.960819041955013,10608,2023,3
soil_humidity,21,3.5,0.9595490108042143,10601,2023,3
soil_humidity,22,3.6666666666666665,0.958157053269502,10600,2023,3
soil_humidity,23,3.8333333333333335,0.9567778364749766,10599,2023,3
soil_humidity,24,4.0,0.9555268919937705,10597,2023,3
soil_humidity,25,4.166666666666667,0.954337632040368,10595,2023,3
soil_humidity,26,4.333333333333333,0.953215115090118,10595,2023,3
soil_humidity,27,4.5,0.9520631073823479,10593,2023,3
soil_humidity,28,4.666666666666667,0.9509024814473916,10595,2023,3
soil_humidity,29,4.833333333333333,0.9499530290248301,10593,2023,3
soil_humidity,30,5.0,0.9490172754480356,10589,2023,3
soil_humidity,31,5.166666666666667,0.9480525755451843,10591,2023,3
soil_humidity,32,5.333333333333333,0.9471829194993275,10590,2023,3
soil_humidity,33,5.5,0.9466399375144602,10587,2023,3
soil_humidity,34,5.666666666666667,0.9455532403083402,10588,2023,3
soil_humidity,35,5.833333333333333,0.9448113882116694,10588,2023,3
soil_humidity,36,6.0,0.9441984671369278,10585,2023,3
soil_humidity,37,6.166666666666667,0.9435092804112462,10589,2023,3
soil_humidity,38,6.333333333333333,0.9430850902301137,10585,2023,3
soil_humidity,39,6.5,0.9426631445734136,10584,2023,3
soil_humidity,40,6.666666666666667,0.9422986066980544,10582,2023,3
soil_humidity,41,6.833333333333333,0.9419749016115454,10581,2023,3
soil_humidity,42,7.0,0.9417547629201504,10582,2023,3
soil_humidity,43,7.166666666666667,0.9415687393765949,10579,2023,3
soil_humidity,44,7.333333333333333,0.9412691684887562,10579,2023,3
soil_humidity,45,7.5,0.941035357098199,10575,2023,3
soil_humidity,46,7.666666666666667,0.9407631002028738,10573,2023,3
soil_humidity,47,7.833333333333333,0.9403482923279188,10574,2023,3
soil_humidity,48,8.0,0.9399282812530504,10572,2023,3
soil_humidity,49,8.166666666666666,0.9395650878648795,10577,2023,3
soil_humidity,50,8.333333333333334,0.9391950221274622,10574,2023,3
soil_humidity,51,8.5,0.938837894019384,10574,2023,3
soil_humidity,52,8.666666666666666,0.938460209078594,10570,2023,3
soil_humidity,53,8.833333333333334,0.9380782734670513,10571,2023,3
soil_humidity,54,9.0,0.9376751662700973,10569,2023,3
soil_humidity,55,9.166666666666666,0.9372337853700329,10572,2023,3
soil_humidity,56,9.333333333333334,0.9368492282161125,10569,2023,3
soil_humidity,57,9.5,0.9364183810237547,10567,2023,3
soil_humidity,58,9.666666666666666,0.9360419155723887,10564,2023,3
soil_humidity,59,9.833333333333334,0.9356227280810597,10563,2023,3
soil_humidity,60,10.0,0.9353211777326362,10564,2023,3
soil_humidity,61,10.166666666666666,0.9349193023448097,10563,2023,3
soil_humidity,62,10.333333333333334,0.93455360185801,10560,2023,3
soil_humidity,63,10.5,0.9342044519454656,10561,2023,3
soil_humidity,64,10.666666666666666,0.9338163082565396,10557,2023,3
soil_humidity,65,10.833333333333334,0.9336103487848784,10561,2023,3
soil_humidity,66,11.0,0.9336697493213773,10560,2023,3
soil_humidity,67,11.166666666666666,0.9328821794945199,10556,2023,3
soil_humidity,68,11.333333333333334,0.9328216810042059,10557,2023,3
soil_humidity,69,11.5,0.9326295695037569,10554,2023,3
soil_humidity,70,11.666666666666666,0.9323682331908849,10561,2023,3
soil_humidity,71,11.833333333333334,0.9321705632966721,10554,2023,3
soil_humidity,72,12.0,0.9318739685904829,10551,2023,3
soil_humidity,73,12.166666666666666,0.9316287098578856,10551,2023,3
soil_humidity,74,12.333333333333334,0.9312553430742412,10552,2023,3
soil_humidity,75,12.5,0.930795753509163,10548,2023,3
soil_humidity,76,12.666666666666666,0.9303665540636223,10547,2023,3
soil_humidity,77,12.833333333333334,0.9300404642607268,10547,2023,3
soil_humidity,78,13.0,0.9297332838886837,10545,2023,3
soil_humidity,79,13.166666666666666,0.9295640062404424,10548,2023,3
soil_humidity,80,13.333333333333334,0.929232705972904,10543,2023,3
soil_humidity,81,13.5,0.9288437646362993,10543,2023,3
soil_humidity,82,13.666666666666666,0.928457355784412,10545,2023,3
soil_humidity,83,13.833333333333334,0.9279393813288775,10542,2023,3
soil_humidity,84,14.0,0.9276287783017622,10540,2023,3
soil_humidity,85,14.166666666666666,0.9272800748238815,10540,2023,3
soil_humidity,86,14.333333333333334,0.9269177236602464,10542,2023,3
soil_humidity,87,14.5,0.9265817383376205,10538,2023,3
soil_humidity,88,14.666666666666666,0.9262140135236299,10540,2023,3
soil_humidity,89,14.833333333333334,0.9259231844890361,10539,2023,3
soil_humidity,90,15.0,0.9256234309324333,10533,2023,3
soil_humidity,91,15.166666666666666,0.9253288460364847,10531,2023,3
soil_humidity,92,15.333333333333334,0.925043056944269,10533,2023,3
soil_humidity,93,15.5,0.9246690678296414,10530,2023,3
soil_humidity,94,15.666666666666666,0.924378632958657,10527,2023,3
soil_humidity,95,15.833333333333334,0.9242220167217058,10530,2023,3
soil_humidity,96,16.0,0.923791573461157,10528,2023,3
soil_humidity,97,16.166666666666668,0.9235310375602287,10525,2023,3
soil_humidity,98,16.333333333333332,0.9238235022901016,10526,2023,3
soil_humidity,99,16.5,0.922929797403243,10526,2023,3
soil_humidity,100,16.666666666666668,0.9226108253011966,10524,2023,3
soil_humidity,101,16.833333333333332,0.9224237189021505,10521,2023,3
soil_humidity,102,17.0,0.9222054862806152,10522,2023,3
soil_humidity,103,17.166666666666668,0.9219990943500044,10524,2023,3
soil_humidity,104,17.333333333333332,0.9217647562082047,10522,2023,3
soil_humidity,105,17.5,0.9215054441778289,10520,2023,3
soil_humidity,106,17.666666666666668,0.9212554043794232,10518,2023,3
soil_humidity,107,17.833333333333332,0.9210341829071684,10520,2023,3
soil_humidity,108,18.0,0.9207783967178398,10517,2023,3
soil_humidity,109,18.166666666666668,0.9205621861117471,10518,2023,3
soil_humidity,110,18.333333333333332,0.9201649846166438,10515,2023,3
soil_humidity,111,18.5,0.9199671939449008,10513,2023,3
soil_humidity,112,18.666666666666668,0.9196907590414742,10513,2023,3
soil_humidity,113,18.833333333333332,0.9192082346496944,10510,2023,3
soil_humidity,114,19.0,0.9186770156188049,10509,2023,3
soil_humidity,115,19.166666666666668,0.9182227098669509,10508,2023,3
soil_humidity,116,19.333333333333332,0.9177718258071512,10510,2023,3
soil_humidity,117,19.5,0.9174242116703006,10508,2023,3
soil_humidity,118,19.666666666666668,0.9170854006836181,10505,2023,3
soil_humidity,119,19.833333333333332,0.9167244953513508,10507,2023,3
soil_humidity,120,20.0,0.9164437632536835,10507,2023,3
soil_humidity,121,20.166666666666668,0.91634126456204,10505,2023,3
soil_humidity,122,20.333333333333332,0.916188674594268,10499,2023,3
soil_humidity,123,20.5,0.9158595839407301,10501,2023,3
soil_humidity,124,20.666666666666668,0.9155636262293114,10498,2023,3
soil_humidity,125,20.833333333333332,0.9152625510008126,10500,2023,3
soil_humidity,126,21.0,0.9149609027612008,10500,2023,3
soil_humidity,127,21.166666666666668,0.9146647872874936,10497,2023,3
soil_humidity,128,21.333333333333332,0.9143965585381927,10496,2023,3
soil_humidity,129,21.5,0.9140902016209052,10497,2023,3
soil_humidity,130,21.666666666666668,0.9138584062024735,10494,2023,3
soil_humidity,131,21.833333333333332,0.9135912982425598,10494,2023,3
soil_humidity,132,22.0,0.913336746679337,10491,2023,3
soil_humidity,133,22.166666666666668,0.9130800082107194,10492,2023,3
soil_humidity,134,22.333333333333332,0.9127635307673228,10491,2023,3
soil_humidity,135,22.5,0.9123757075501664,10491,2023,3
soil_humidity,136,22.666666666666668,0.9120062736078343,10489,2023,3
soil_humidity,137,22.833333333333332,0.9118798882638904,10491,2023,3
soil_humidity,138,23.0,0.9113237901097224,10488,2023,3
soil_humidity,139,23.166666666666668,0.9109796175903349,10487,2023,3
soil_humidity,140,23.333333333333332,0.9107006080136052,10485,2023,3
soil_humidity,141,23.5,0.9105172790760505,10487,2023,3
soil_humidity,142,23.666666666666668,0.9102597456950017,10484,2023,3
soil_humidity,143,23.833333333333332,0.9099964212635223,10485,2023,3
soil_humidity,144,24.0,0.9096649775062157,10484,2023,3
env_temperature,1,0.16666666666666666,0.9967260386598397,9177,2024,4
env_temperature,2,0.3333333333333333,0.9900281912165079,9167,2024,4
env_temperature,3,0.5,0.9811203011236751,9164,2024,4
env_temperature,4,0.6666666666666666,0.970459280326322,9161,2024,4
env_temperature,5,0.8333333333333334,0.9579760991899674,9158,2024,4
env_temperature,6,1.0,0.943995449672475,9151,2024,4
env_temperature,7,1.1666666666666667,0.9286362047964964,9150,2024,4
env_temperature,8,1.3333333333333333,0.9120354486669454,9147,2024,4
env_temperature,9,1.5,0.8940865793494506,9142,2024,4
env_temperature,10,1.6666666666666667,0.8748646911698233,9137,2024,4
env_temperature,11,1.8333333333333333,0.8545247646531312,9133,2024,4
env_temperature,12,2.0,0.8333726994511453,9130,2024,4
env_temperature,13,2.1666666666666665,0.8116938065768051,9126,2024,4
env_temperature,14,2.3333333333333335,0.7890610396625767,9122,2024,4
env_temperature,15,2.5,0.765884086109678,9119,2024,4
env_temperature,16,2.6666666666666665,0.7424320710909663,9116,2024,4
env_temperature,17,2.8333333333333335,0.7182656686018308,9109,2024,4
env_temperature,18,3.0,0.6937603451813888,9105,2024,4
env_temperature,19,3.1666666666666665,0.6690416857418826,9101,2024,4
env_temperature,20,3.3333333333333335,0.6440128055813268,9100,2024,4
env_temperature,21,3.5,0.6187511367251151,9097,2024,4
env_temperature,22,3.6666666666666665,0.5927405089774682,9093,2024,4
env_temperature,23,3.8333333333333335,0.5664131453041585,9088,2024,4
env_temperature,24,4.0,0.5396413608494482,9083,2024,4
env_temperature,25,4.166666666666667,0.5126803411261969,9078,2024,4
env_temperature,26,4.333333333333333,0.48549963436871346,9075,2024,4
env_temperature,27,4.5,0.458359925133041,9071,2024,4
env_temperature,28,4.666666666666667,0.43105274881279465,9071,2024,4
env_temperature,29,4.833333333333333,0.4038786444253513,9066,2024,4
env_temperature,30,5.0,0.37628617898052363,9061,2024,4
env_temperature,31,5.166666666666667,0.34880680586113555,9057,2024,4
env_temperature,32,5.333333333333333,0.32117751590106797,9052,2024,4
env_temperature,33,5.5,0.29324304009559904,9047,2024,4
env_temperature,34,5.666666666666667,0.26471020485885666,9046,2024,4
env_temperature,35,5.833333333333333,0.2371550148469506,9041,2024,4
env_temperature,36,6.0,0.2090092644054231,9038,2024,4
env_temperature,37,6.166666666666667,0.180947231914152,9034,2024,4
env_temperature,38,6.333333333333333,0.15281309694586617,9027,2024,4
env_temperature,39,6.5,0.1248189978863757,9025,2024,4
env_temperature,40,6.666666666666667,0.09693874972626473,9020,2024,4
env_temperature,41,6.833333333333333,0.06938387536659733,9017,2024,4
env_temperature,42,7.0,0.04143806428018786,9014,2024,4
env_temperature,43,7.166666666666667,0.014459982149364104,9009,2024,4
env_temperature,44,7.333333333333333,-0.012527840654331532,9006,2024,4
env_temperature,45,7.5,-0.03946344419160464,9004,2024,4
env_temperature,46,7.666666666666667,-0.06585018544918157,9001,2024,4
env_temperature,47,7.833333333333333,-0.09194768993183425,8997,2024,4
env_temperature,48,8.0,-0.11805267211050137,8994,2024,4
env_temperature,49,8.166666666666666,-0.14337328285607323,8989,2024,4
env_temperature,50,8.333333333333334,-0.16703817438431878,9036,2024,4
env_temperature,51,8.5,-0.19297160758531923,9008,2024,4
env_temperature,52,8.666666666666666,-0.21695486160050112,8980,2024,4
env_temperature,53,8.833333333333334,-0.2401994110597428,8979,2024,4
env_temperature,54,9.0,-0.26306876691827685,8976,2024,4
env_temperature,55,9.166666666666666,-0.2852134382858406,8976,2024,4
env_temperature,56,9.333333333333334,-0.3064524239983069,8971,2024,4
env_temperature,57,9.5,-0.3272812367449123,8967,2024,4
env_temperature,58,9.666666666666666,-0.3469733280513474,8963,2024,4
env_temperature,59,9.833333333333334,-0.36604794754780845,8963,2024,4
env_temperature,60,10.0,-0.3841021677753011,8958,2024,4
env_temperature,61,10.166666666666666,-0.4012160154206694,8954,2024,4
env_temperature,62,10.333333333333334,-0.41664427194888914,8952,2024,4
env_temperature,63,10.5,-0.43149905211706824,8948,2024,4
env_temperature,64,10.666666666666666,-0.4446163054538698,8946,2024,4
env_temperature,65,10.833333333333334,-0.4565093895155851,8943,2024,4
env_temperature,66,11.0,-0.46689433100659894,8940,2024,4
env_temperature,67,11.166666666666666,-0.47605710679337443,8937,2024,4
env_temperature,68,11.333333333333334,-0.48349048271847445,8934,2024,4
env_temperature,69,11.5,-0.489340309855446,8932,2024,4
env_temperature,70,11.666666666666666,-0.49355218286161917,8932,2024,4
env_temperature,71,11.833333333333334,-0.4958827563654353,8927,2024,4
env_temperature,72,12.0,-0.497141288922025,8925,2024,4
env_temperature,73,12.166666666666666,-0.49669839750386996,8921,2024,4
env_temperature,74,12.333333333333334,-0.4948939785550279,8917,2024,4
env_temperature,75,12.5,-0.4912484888159092,8917,2024,4
env_temperature,76,12.666666666666666,-0.4857555858027386,8914,2024,4
env_temperature,77,12.833333333333334,-0.47834141929393004,8909,2024,4
env_temperature,78,13.0,-0.4693521110170854,8908,2024,4
env_temperature,79,13.166666666666666,-0.45908146537743116,8909,2024,4
env_temperature,80,13.333333333333334,-0.4476711866053195,8903,2024,4
env_temperature,81,13.5,-0.43512973293538865,8901,2024,4
env_temperature,82,13.666666666666666,-0.4211026522314827,8896,2024,4
env_temperature,83,13.833333333333334,-0.40583173677370205,8895,2024,4
env_temperature,84,14.0,-0.3894398415230358,8893,2024,4
env_temperature,85,14.166666666666666,-0.37151693336077707,8892,2024,4
env_temperature,86,14.333333333333334,-0.3534504475764457,8888,2024,4
env_temperature,87,14.5,-0.33424598829147373,8886,2024,4
env_temperature,88,14.666666666666666,-0.3148929482503377,8883,2024,4
env_temperature,89,14.833333333333334,-0.2939840898584527,8883,2024,4
env_temperature,90,15.0,-0.27291185133391255,8875,2024,4
env_temperature,91,15.166666666666666,-0.2509020412528651,8875,2024,4
env_temperature,92,15.333333333333334,-0.22828722406480556,8871,2024,4
env_temperature,93,15.5,-0.20525408000223655,8868,2024,4
env_temperature,94,15.666666666666666,-0.1819973443334476,8865,2024,4
env_temperature,95,15.833333333333334,-0.15808560933895469,8863,2024,4
env_temperature,96,16.0,-0.133901819341085,8861,2024,4
env_temperature,97,16.166666666666668,-0.10946123632565469,8856,2024,4
env_temperature,98,16.333333333333332,-0.08449168637857112,8855,2024,4
env_temperature,99,16.5,-0.05888869089020698,8849,2024,4
env_temperature,100,16.666666666666668,-0.03366680031772659,8875,2024,4
env_temperature,101,16.833333333333332,-0.005120520507651981,8886,2024,4
env_temperature,102,17.0,0.019260419348372658,8841,2024,4
env_temperature,103,17.166666666666668,0.045397242865326086,8839,2024,4
env_temperature,104,17.333333333333332,0.07180294388794388,8836,2024,4
env_temperature,105,17.5,0.09872064186796198,8833,2024,4
env_temperature,106,17.666666666666668,0.1254883928324016,8831,2024,4
env_temperature,107,17.833333333333332,0.15242423237884667,8827,2024,4
